matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,max_depth,mesh,mesh_family,scale_x,scale_y,solver,unknowns
37,1.5385828486272586e-09,,37,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=adapt interpolation=5.0e-3,23920,0.5,0.25,8,adaptive(5.0e-3),adapt,1.0,2.0,standalone_amg,23505
38,9.54973313760481e-10,,38,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=adapt interpolation=5.0e-3,23920,0.5,0.25,8,adaptive(5.0e-3),adapt,1.0,2.0,standalone_amg,23505
39,5.936248953542248e-10,,39,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=adapt interpolation=5.0e-3,23920,0.5,0.25,8,adaptive(5.0e-3),adapt,1.0,2.0,standalone_amg,23505
40,3.6953596704458695e-10,,40,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=adapt interpolation=5.0e-3,23920,0.5,0.25,8,adaptive(5.0e-3),adapt,1.0,2.0,standalone_amg,23505
0,2.9297206217125233,,0,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
1,0.2870942094436066,,1,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
2,0.039247906468623424,,2,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
3,0.00805292027081062,,3,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
4,0.001818838300136054,,4,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
5,0.0004279774759128889,,5,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
6,0.00010330253262066515,,6,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
7,2.540308377084418e-05,,7,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
8,6.3369987783230915e-06,,8,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
9,1.5985667721261958e-06,,9,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
10,4.067871991013554e-07,,10,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
11,1.0422468671444702e-07,,11,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
12,2.6847825694639372e-08,,12,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
13,6.945483334262975e-09,,13,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
14,1.8029650721728893e-09,,14,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
15,4.693416245854183e-10,,15,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
16,1.224614017697468e-10,,16,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
17,3.2015027755083817e-11,,17,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
18,8.384112299891418e-12,,18,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
19,2.1983741172541196e-12,,19,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
20,5.77333836598213e-13,,20,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
21,1.5179052014613762e-13,,21,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
22,4.0222347163476e-14,,22,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
23,1.0741629518113637e-14,,23,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=4,256,0.5,0.25,4,uniform(4),uniform,1.0,2.0,standalone_amg,289
0,0.7685895781071249,,0,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
1,1.0027337419080307,,1,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
2,0.3463625650963859,,2,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
3,0.1212751014280569,,3,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
4,0.04269712999591619,,4,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
5,0.015169499381975463,,5,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
6,0.005479138060184948,,6,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
7,0.00203842854461912,,7,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
8,0.0007958155972955786,,8,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
9,0.00033194358173085995,,9,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
10,0.00014874983912235013,,10,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
11,7.079011644589322e-05,,11,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
12,3.5081730831135625e-05,,12,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
13,1.7798097115609677e-05,,13,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
14,9.142908585957503e-06,,14,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
15,4.726890279493235e-06,,15,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
16,2.4518022911166325e-06,,16,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
17,1.2738824301449845e-06,,17,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
18,6.624656044046502e-07,,18,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
19,3.4467711649076063e-07,,19,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
20,1.7938479045537743e-07,,20,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
21,9.337571420889345e-08,,21,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
22,4.861050820771574e-08,,22,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
23,2.5308037331549384e-08,,23,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
24,1.3176778212855867e-08,,24,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
25,6.8608238907872125e-09,,25,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
26,3.572362847499776e-09,,26,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
27,1.8601343224195358e-09,,27,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
28,9.685911421923485e-10,,28,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
29,5.043625187548019e-10,,29,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
30,2.626326779514503e-10,,30,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
31,1.3676008901682534e-10,,31,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
32,7.121521737395424e-11,,32,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
33,3.708411688984616e-11,,33,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
34,1.9311106140729434e-11,,34,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
35,1.0056189042681356e-11,,35,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
36,5.2370815004219055e-12,,36,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
37,2.7268081972111985e-12,,37,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
38,1.4198875939032695e-12,,38,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
39,7.398706983448506e-13,,39,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
40,3.8517487733121277e-13,,40,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=6,4096,0.5,0.25,6,uniform(6),uniform,1.0,2.0,standalone_amg,4225
0,0.385221891082618,,0,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
1,0.9923633513457527,,1,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
2,0.4867098144017351,,2,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
3,0.2249992396944962,,3,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
4,0.10302601874409785,,4,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
5,0.04714079368462299,,5,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
6,0.021626469551264915,,6,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
7,0.009970792484068684,,7,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
8,0.0046313641717626725,,8,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
9,0.0021742383438444796,,9,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
10,0.0010359969800682693,,10,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
11,0.0005036983665880791,,11,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
12,0.00025136905306895915,,12,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
13,0.00012944239273366496,,13,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
14,6.898487253735899e-05,,14,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
15,3.8029029524386284e-05,,15,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
16,2.1602545282052493e-05,,16,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
17,1.2573690063265264e-05,,17,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
18,7.454816497285277e-06,,18,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
19,4.4795929346024135e-06,,19,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
20,2.717627078218187e-06,,20,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
21,1.659916546174055e-06,,21,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
22,1.0188052513376798e-06,,22,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
23,6.275242200828902e-07,,23,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
24,3.875333566571989e-07,,24,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
25,2.3980138534683634e-07,,25,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
26,1.4861512345514445e-07,,26,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
27,9.221500165398571e-08,,27,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
28,5.727467839152033e-08,,28,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
29,3.560139658801895e-08,,29,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
30,2.2143872971616325e-08,,30,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
31,1.378079600628058e-08,,31,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
32,8.58007312650574e-09,,32,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
33,5.344076142950723e-09,,33,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
34,3.32961526285835e-09,,34,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
35,2.0750776291174295e-09,,35,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
36,1.2935285335757052e-09,,36,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
37,8.065005994647724e-10,,37,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
38,5.029308457571676e-10,,38,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
39,3.136721142893884e-10,,39,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
40,1.9565930202986217e-10,,40,scale=[1_2] freq=[0.5_0.25] solver=standalone_amg mesh=uniform max_depth=7,16384,0.5,0.25,7,uniform(7),uniform,1.0,2.0,standalone_amg,16641
0,0.4250656947761342,0.008247450454620482,0,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
1,0.20825446411360343,0.004724113052321821,1,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
2,0.040772076609991686,0.0016764777951762417,2,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
3,0.009082575930038087,0.00032781254385033133,3,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
4,0.0023153162759051342,0.00015107395547485532,4,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
5,0.0007573051713177203,4.166635055699759e-05,5,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
6,0.0003112980829910761,2.0279850882468434e-05,6,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
7,0.00014336242102315635,1.0211293092443965e-05,7,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
8,6.895030049893817e-05,5.103046136297265e-06,8,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
9,3.379816486787444e-05,2.5433667537096832e-06,9,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
10,1.672420506490477e-05,1.2668244433102632e-06,10,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
11,8.318857663584654e-06,6.311143019837456e-07,11,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
12,4.149995379508927e-06,3.145393927418e-07,12,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
13,2.073749886105843e-06,1.5683402669434965e-07,13,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
14,1.0372388968482318e-06,7.82323089209419e-08,14,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
15,5.190884225904454e-07,3.9038300066532305e-08,15,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
16,2.598634080617513e-07,1.9486397646525933e-08,16,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
17,1.3011735641467172e-07,9.729465904814716e-09,17,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
18,6.516004274451642e-08,4.859003721949251e-09,18,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
19,3.263380571399939e-08,2.4271325175379e-09,19,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
20,1.6345075126069015e-08,1.2125996127348992e-09,20,scale=[1_2] freq=[0.5_0.25] solver=standalone_gmg mesh=adapt interpolation=1.0e-2,9952,0.5,0.25,7,adaptive(1.0e-2),adapt,1.0,2.0,standalone_gmg,9769
